IL Number,IL Description,Store Number,Store Description,LOGIS Supplier Class,Supplier Sub-classification,Supplier City,MIIN Code,MIIN Code Description,MIIN Name,MIIN Description,Spend Type,Cost Center Number,Spend Amount,ICN,ICN Description,Unit Of Issue,Unit Of Issue Description,Document Type,Document Date,Document Line Number,Payment Quantity,Payment Unit Price,Adjustment Amount,Cash Discount,Transport Amount,Handling Amount,Invoice Number,Pay Type,Pay Method,Invoice Reason Code,Payment Choice,BAS Payment Number,BAS Transaction Date,BAS Disbursement Number,BAS Disbursement Date,BAS Payment Action Date,BAS Payment Status,Order Number,Order Authorisation Date,Order Status,Order Quoted Price,Quotation Doc Number,Quotation Price,Quotation Expiry Date,Contract Number,Contract End Date,Contract Type,Contract Price,ITEM,ITEM Description,INFRASTRUCTURE,INFRASTRUCTURE Description,OBJECTIVE,OBJECTIVE Description,RESPONSIBILITY,RESPONSIBILITY Description,FUND,FUND Description,PROJECT,PROJECT Description,ASSET,ASSET Description,REGIONAL INDENTIFIER,REGIONAL INDENTIFIER Description,Segment8,Segment8 Description
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,INDIVIDUAL,PLETTENBERG BAY,112,CONSULTANTS,21,FACILITATOR,SERVICE,003M,12480.0,DDDD00S0016687,FACILITATOR,EA,EACH,PAYMENT,2016-04-20,1,1,12480.0,0,0,0,0,SANVE0011,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334254,2016/04/20,625396,2016/04/22,2016/04/28,Disbursed,OR-076653,2016/03/16,AUTHORISED,7004.8335,QA-012804,7004.83,2016/04/15,,Invalid,,0.0,2500368,A&S/O/S:PROFESSIONAL STAFF,95368,NON INFRA/STAND ALONE: CUR,30138368,FACULTY POMOLOGY,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,OUDTSHOORN,110,SERVICE,190,LAUNDRY,SERVICE,001F,504.0,DDDD00S0009872,LAUNDRY WASHING OF LAUNDRY,EA,EACH,PAYMENT,2016-04-20,1,1,504.0,0,0,0,0,40,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334237,2016/04/20,625353,2016/04/22,2016/04/28,Disbursed,OR-076455,2016/02/24,PAID,2083.333333,QA-012553,2083.33,2016/03/17,,Invalid,,0.0,3348368,O/P:LAUNDRY SERVICES,95368,NON INFRA/STAND ALONE: CUR,30069368,DEPUTY DIRECTOR: ANIMAL HEALTH,32277368,ELSENBURG 4.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,OUDTSHOORN,110,SERVICE,190,LAUNDRY,SERVICE,001F,504.0,DDDD00S0009872,LAUNDRY WASHING OF LAUNDRY,EA,EACH,PAYMENT,2016-04-20,1,1,504.0,0,0,0,0,41,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334236,2016/04/20,625353,2016/04/22,2016/04/28,Disbursed,OR-076455,2016/02/24,PAID,2083.333333,QA-012553,2083.33,2016/03/17,,Invalid,,0.0,3348368,O/P:LAUNDRY SERVICES,95368,NON INFRA/STAND ALONE: CUR,30069368,DEPUTY DIRECTOR: ANIMAL HEALTH,32277368,ELSENBURG 4.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,OTTERY,110,SERVICE,21,CLEANING,SERVICE,002E,1140.0,DDDD00S0000618,CLEANING OFFICE,EA,EACH,PAYMENT,2016-04-21,1,1140,1.0,0,0,0,0,17637,PARTIAL,NORMAL,,QUOTED PRICE,1334269,2016/04/21,625354,2016/04/22,2016/04/28,Disbursed,OR-069024,2013/08/06,PAID,1.0,20130717,1.0,2013/10/17,,Invalid,,0.0,2233368,P/P:CLEANING SERVICES,95368,NON INFRA/STAND ALONE: CUR,30186368,SUB-DIRECTORATE: GARDEN ROUTE,32252368,GEORGE 3.2,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30011368,GEORGE,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,BELLVILLE,110,SERVICE,18,ELECTRICAL,SERVICE,002O,5526.09,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-21,1,1,5526.09,0,0,0,0,777622672543,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334276,2016/04/21,625358,2016/04/22,2016/04/28,Disbursed,OR-076723,2016/04/12,PAID,9200.0,QA-012874,9200.0,2016/04/30,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,BELLVILLE,110,SERVICE,18,ELECTRICAL,SERVICE,002O,19672.6,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-21,1,1,19672.6,0,0,0,0,654970041914,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334274,2016/04/21,625358,2016/04/22,2016/04/28,Disbursed,OR-076718,2016/04/12,PAID,18000.0,QA-012867,18000.0,2016/04/20,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,BELLVILLE,110,SERVICE,18,ELECTRICAL,SERVICE,002O,8406.86,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-21,1,1,8406.86,0,0,0,0,779077802776,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334273,2016/04/21,625358,2016/04/22,2016/04/28,Disbursed,OR-076719,2016/04/12,PAID,10000.0,QA-012868,10000.0,2016/04/20,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,HEIDELBERG,110,SERVICE,50,DISPOSAL,SERVICE,002O,114.15,DDDD00S0022905,DISPOSAL OF WASTE MATERIAL,EA,EACH,PAYMENT,2016-04-21,1,1,114.15,0,0,0,0,03944-13-5-4-16,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334272,2016/04/21,625364,2016/04/22,2016/04/28,Disbursed,OR-076730,2016/04/13,PAID,130.0,QA-012882,130.0,2016/04/30,,Invalid,,0.0,3383368,P/P:WASTE/REFUSE REMOVAL,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30006368,BREEDE VALLEY,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,HEIDELBERG,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,002O,145.57,DDDD00S0015329,SERVICE; MUNICIPAL SEWER,EA,EACH,PAYMENT,2016-04-21,2,1,145.57,0,0,0,0,03944-13-5-4-16,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334272,2016/04/21,625364,2016/04/22,2016/04/28,Disbursed,OR-076730,2016/04/13,PAID,75.0,QA-012882,75.0,2016/04/30,,Invalid,,0.0,3385368,P/P:SEWERAGE,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30006368,BREEDE VALLEY,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,HEIDELBERG,110,SERVICE,18,ELECTRICAL,SERVICE,002O,222.26,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-21,3,1,222.26,0,0,0,0,03944-13-5-4-16,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334272,2016/04/21,625364,2016/04/22,2016/04/28,Disbursed,OR-076730,2016/04/13,PAID,350.0,QA-012882,350.0,2016/04/30,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30006368,BREEDE VALLEY,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,CITRUSDAL,110,SERVICE,260,REFUSE REMOVAL,SERVICE,002O,490.36,DDDD00S0001685,REFUSE REMOVAL,EA,EACH,PAYMENT,2016-04-21,1,1,490.36,0,0,0,0,00151970201604,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334278,2016/04/21,625356,2016/04/22,2016/04/28,Disbursed,OR-076725,2016/04/12,PAID,300.0,QA-012876,300.0,2016/04/20,,Invalid,,0.0,3383368,P/P:WASTE/REFUSE REMOVAL,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30003368,CEDERBERG,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,CITRUSDAL,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,002O,161.73,DDDD00S0015329,SERVICE; MUNICIPAL SEWER,EA,EACH,PAYMENT,2016-04-21,2,1,161.73,0,0,0,0,00151970201604,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334278,2016/04/21,625356,2016/04/22,2016/04/28,Disbursed,OR-076725,2016/04/12,PAID,700.0,QA-012876,700.0,2016/04/20,,Invalid,,0.0,3385368,P/P:SEWERAGE,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30003368,CEDERBERG,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,CITRUSDAL,110,SERVICE,18,ELECTRICAL,SERVICE,002O,1719.24,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-21,3,1,1719.24,0,0,0,0,00151970201604,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334278,2016/04/21,625356,2016/04/22,2016/04/28,Disbursed,OR-076725,2016/04/12,PAID,1600.0,QA-012876,1600.0,2016/04/20,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30003368,CEDERBERG,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,CITRUSDAL,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,002O,223.17,DDDD00S0001089,SERVICE; PAYMENT FOR WATER,EA,EACH,PAYMENT,2016-04-21,4,1,223.17,0,0,0,0,00151970201604,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334278,2016/04/21,625356,2016/04/22,2016/04/28,Disbursed,OR-076725,2016/04/12,PAID,300.0,QA-012876,300.0,2016/04/20,,Invalid,,0.0,3389368,P/P:WATER,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30003368,CEDERBERG,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),MILNERTON,15,BATTERIES,17,"BATTERY,RECHARGEABLE",INVENTORY,001D,1128.6,999970U1491975,"BATTERY,RECHARGEABLE , 6 CELL, CODE OA36302, LENOVO, T410/20/30, T510/20/30, W510/20/30, L SERIES",EA,EACH,PAYMENT,2016-04-21,1,1,1128.6,0,0,0,0,IN105629,FINAL,NORMAL,,QUOTED PRICE,1334277,2016/04/21,625388,2016/04/22,2016/04/28,Disbursed,OR-076744,2016/04/14,PAID,1128.6,QA-012897,1128.6,2016/04/14,,Invalid,,0.0,2271368,CONS:MATERIALS AND SUPPLIES,95368,NON INFRA/STAND ALONE: CUR,30103368,MACRO AND RESOURCE ECONOMICS,32307368,ELSENBURG 6.2,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PTY LTD,VREDENBERG,72,FURNITURE,27,CHAIR,MINOR ASSET,007E,951.42,999970U1549195,"CHAIR , PEZA, HIGHBACK, SWIVEL AND TILT, GAS HEIGHT ADJUSTABLE, SYNTHETIC LEATHER UPHOLSTERED, BACK, SEAT AND ARMRESTS",EA,EACH,PAYMENT,2016-04-21,3,1,951.42,0,0,0,0,VRE000051009SI,PARTIAL,NORMAL,,QUOTED PRICE,1334280,2016/04/21,625392,2016/04/22,2016/04/28,Disbursed,OR-076606,2016/03/09,PAID,951.42,QA-012754,951.42,2016/03/10,,Invalid,,0.0,4121368,F&O/EQP<R5000:OFFICE FURN,95368,NON INFRA/STAND ALONE: CUR,30176368,SUB-DIRECTORATE: SWARTLAND,32255368,MOORREESBURG 3.3,341368,VOTED FUNDS,4368,NO PROJECTS,30113368,EQP<R5000: OFFICE FURNITURE,30004368,SWARTLAND,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,OTTERY,110,SERVICE,21,CLEANING,SERVICE,005E,1576.32,DDDD00S0000618,CLEANING OFFICE,EA,EACH,PAYMENT,2016-04-22,1,1,1576.32,0,0,0,0,17642,FINAL,NORMAL,,QUOTED PRICE,1334284,2016/04/22,625354,2016/04/22,2016/04/28,Disbursed,OR-074457,2015/05/29,PAID,1576.32,QA-009231,1576.32,2015/06/28,,Invalid,,0.0,2233368,P/P:CLEANING SERVICES,95368,NON INFRA/STAND ALONE: CUR,30187368,COMPRI AGRI SUP PRJ 3.2,32251368,ELSENBURG 3.2,615368,COMPR AGRI SUPP PROG GRANT,30068368,CASP 32: EXT REVITALIS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,BELLVILLE,110,SERVICE,18,ELECTRICAL,SERVICE,002O,2071.19,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-22,1,1,2071.19,0,0,0,0,892634995288,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334291,2016/04/22,625358,2016/04/22,2016/04/28,Disbursed,OR-076721,2016/04/12,PAID,2500.0,QA-012872,2500.0,2016/04/30,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30003368,CEDERBERG,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,WORCESTER,110,SERVICE,18,ELECTRICAL,SERVICE,002O,2835.07,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-22,1,1,2835.07,0,0,0,0,4208602,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334287,2016/04/22,625357,2016/04/22,2016/04/28,Disbursed,OR-076679,2016/04/12,PAID,5833.33,QA-012830,5833.33,2016/04/30,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30006368,BREEDE VALLEY,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,WORCESTER,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,002O,4357.4,DDDD00S0001089,SERVICE; PAYMENT FOR WATER,EA,EACH,PAYMENT,2016-04-22,2,1,4357.4,0,0,0,0,4208602,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334287,2016/04/22,625357,2016/04/22,2016/04/28,Disbursed,OR-076679,2016/04/12,PAID,4100.0,QA-012830,4100.0,2016/04/30,,Invalid,,0.0,3389368,P/P:WATER,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30006368,BREEDE VALLEY,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,WORCESTER,93,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,002O,2360.48,DDDD00S0001089,SERVICE; PAYMENT FOR WATER,EA,EACH,PAYMENT,2016-04-22,1,1,2360.48,0,0,0,0,4208605,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334295,2016/04/22,625357,2016/04/22,2016/04/28,Disbursed,OR-076698,2016/04/12,PAID,2916.67,QA-012837,2916.67,2016/05/11,,Invalid,,0.0,3389368,P/P:WATER,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30006368,BREEDE VALLEY,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,WORCESTER,110,SERVICE,18,ELECTRICAL,SERVICE,002O,2618.47,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-22,1,1,2618.47,0,0,0,0,4208604,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334285,2016/04/22,625357,2016/04/22,2016/04/28,Disbursed,OR-076684,2016/04/12,PAID,6666.0,QA-012836,6666.0,2016/04/30,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30006368,BREEDE VALLEY,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,WORCESTER,110,SERVICE,18,ELECTRICAL,SERVICE,002O,1986.45,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-22,1,1,1986.45,0,0,0,0,4208603,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334286,2016/04/22,625357,2016/04/22,2016/04/28,Disbursed,OR-076697,2016/04/12,PAID,2200.0,QA-012847,2200.0,2016/04/20,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30006368,BREEDE VALLEY,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,WORCESTER,110,SERVICE,18,ELECTRICAL,SERVICE,002O,171.43,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-22,3,1,171.43,0,0,0,0,4202577,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334289,2016/04/22,625357,2016/04/22,2016/04/28,Disbursed,OR-076678,2016/04/12,PAID,2000.0,QA-012829,2000.0,2016/04/30,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30006368,BREEDE VALLEY,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PUBLIC COMPANY (LTD),CAPE TOWN,48,BUILDING MATERIAL,13,CEMENT,INVENTORY,004I,1649.58,999970T1122934,CEMENT 50KG BAG,EA,EACH,PAYMENT,2016-04-22,1,20,82.479,0,0,0,0,25/WRW00002566,FINAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334283,2016/04/22,625355,2016/04/22,2016/04/28,Disbursed,OR-076762,2016/04/20,PAID,82.48,QA-012918,82.48,2016/05/15,,Invalid,,0.0,2271368,CONS:MATERIALS AND SUPPLIES,95368,NON INFRA/STAND ALONE: CUR,30091368,FARM SERVICES,32297368,LANGGEWENS 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30004368,SWARTLAND,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PRIVATE COMPANY (PTY)(LTD),CAPE TOWN,110,SERVICE,606,TEST WATER,SERVICE,003O,1938.95,DDDD00S0001661,TEST WATER,EA,EACH,PAYMENT,2016-04-22,1,1,1938.95,0,0,0,0,IN025349,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334282,2016/04/22,625366,2016/04/22,2016/04/28,Disbursed,OR-076147,2016/01/27,PAID,2394.8,QA-012068,2394.8,2016/02/26,,Invalid,,0.0,2605368,LAB SER:WATER LAB SERV,95368,NON INFRA/STAND ALONE: CUR,30020368,FACILITY MAINTENANCE,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,CALEDON,60,ALARM AND SECURITY SYSTEM,10,ALARM,INVENTORY,005A,770.0,999970T1557154,ALARM  ALARM MONOTORING FEE,EA,EACH,PAYMENT,2016-04-22,2,1,770.0,0,0,0,0,38204,PARTIAL,NORMAL,,QUOTED PRICE,1334281,2016/04/22,625369,2016/04/22,2016/04/28,Disbursed,OR-076757,2016/04/20,PAID,770.0,QA-012910,770.0,2016/05/11,,Invalid,,0.0,2506368,A&S/O/S:SECURITY SERVICES,95368,NON INFRA/STAND ALONE: CUR,30083368,LIVESTOCK,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NON-ASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,STELLENBOSCH,61,MEDICAL EQUIPMENT,934,STERILIZER,MAJOR ASSET,003A,64728.82,999970T3905039,STERILIZER AUTOCLAVE,EA,EACH,PAYMENT,2016-04-25,1,1,64728.82,0,0,0,0,669015,FINAL,NORMAL,,QUOTED PRICE,1334399,2016/04/25,625516,2016/04/29,2016/05/05,Disbursed,OR-075904,2015/12/14,PAID,64728.82,QA-011626,64728.82,2015/12/16,,Invalid,,0.0,3280368,LAB EQUIPM:AGRICULTURE,98368,NON INFRA/STAND ALONE: CAP,30084368,PLANT SCIENCE,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,30073368,LAB EQUIPM: AGRICULTURE,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,BELLVILLE,110,SERVICE,18,ELECTRICAL,SERVICE,002O,1818.07,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-25,1,1,1818.07,0,0,0,0,677882990653,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334393,2016/04/25,625514,2016/04/29,2016/05/05,Disbursed,OR-076722,2016/04/12,PAID,2300.0,QA-012873,2300.0,2016/04/30,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,BELLVILLE,110,SERVICE,18,ELECTRICAL,SERVICE,002O,10871.23,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-25,1,1,10871.23,0,0,0,0,926243875635,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334392,2016/04/25,625514,2016/04/29,2016/05/05,Disbursed,OR-076709,2016/04/12,PAID,9000.0,QA-012859,9000.0,2016/05/11,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,-,BELLVILLE,110,SERVICE,18,ELECTRICAL,SERVICE,002O,17882.29,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-25,1,1,17882.29,0,0,0,0,875616975835,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334395,2016/04/25,625514,2016/04/29,2016/05/05,Disbursed,OR-076717,2016/04/12,PAID,23000.0,QA-012869,23000.0,2016/04/20,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
