IL Number,IL Description,Store Number,Store Description,LOGIS Supplier Class,Supplier Subunknownclassification,Supplier City,MIIN Code,MIIN Code Description,MIIN Name,MIIN Description,Spend Type,Cost Center Number,Spend Amount,ICN,ICN Description,Unit Of Issue,Unit Of Issue Description,Document Type,Document Date,Document Line Number,Payment Quantity,Payment Unit Price,Adjustment Amount,Cash Discount,Transport Amount,Handling Amount,Invoice Number,Pay Type,Pay Method,Invoice Reason Code,Payment Choice,BAS Payment Number,BAS Transaction Date,BAS Disbursement Number,BAS Disbursement Date,BAS Payment Action Date,BAS Payment Status,Order Number,Order Authorisation Date,Order Status,Order Quoted Price,Quotation Doc Number,Quotation Price,Quotation Expiry Date,Contract Number,Contract End Date,Contract Type,Contract Price,ITEM,ITEM Description,INFRASTRUCTURE,INFRASTRUCTURE Description,OBJECTIVE,OBJECTIVE Description,RESPONSIBILITY,RESPONSIBILITY Description,FUND,FUND Description,PROJECT,PROJECT Description,ASSET,ASSET Description,REGIONAL INDENTIFIER,REGIONAL INDENTIFIER Description,Segment8,Segment8 Description
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,STATE OWNED COMPANY,PRETORIA,00093,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,100G,33475.37,DDDD00S0016776,SERVICE; NETWORK;MAINFRAME COST,EA,EACH,PAYMENT,2016-05-11,1,1,33475.37,0.0,0.0,0,0,1249286,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1313149.0,2016/05/11,608101.0,2016/05/13,2016/05/18,Disbursed,ORunknown023892,2016/04/15,PAID,27166.67,,0.0,Unknown,SITA,2017/04/30,NONunknownCONTRACT,0.0,4055379,PERSAL MAINFRAME TIME,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,CC,JOHANNESBURG,00112,CONSULTANTS,16,ADVISORY CONSULTING SERVICES,SERVICE,100E,135999.26,DDDD00S0000339,ADVISORY CONSULTING SERVICES,EA,EACH,PAYMENT,2016-05-11,1,1,135999.26,0.0,0.0,0,0,WCG1135,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1313155.0,2016/05/11,608111.0,2016/05/13,2016/05/18,Disbursed,ORunknown023901,2016/04/20,PAID,301000.0,,0.0,Unknown,WCPT01/2013,2016/10/31,NONunknownCONTRACT,0.0,2648379,CNS:BUS&ADV SER:RESE&ADVISOR,95379,NON INFRA/STAND ALONE: CUR,30015379,SUPPLY CHAIN MNGMNT: PROV GOVT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,30003379,STRATEGIC SOURCING,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,CORPORATION,TYGERVALLEY,00112,CONSULTANTS,16,ADVISORY CONSULTING SERVICES,SERVICE,100F,78090.83,DDDD00S0000339,ADVISORY CONSULTING SERVICES,EA,EACH,PAYMENT,2016-05-11,1,1,78090.83,0.0,0.0,0,0,MAK0354,FINAL,NORMAL,Unknown,QUOTED PRICE,1313137.0,2016/05/11,608104.0,2016/05/13,2016/05/18,Disbursed,ORunknown024040,2016/05/04,PAID,78090.83,,0.0,Unknown,SITAunknown570,2016/03/31,NONunknownCONTRACT,0.0,2648379,CNS:BUS&ADV SER:RESE&ADVISOR,95379,NON INFRA/STAND ALONE: CUR,30017379,SUPPORTING&INTERLINK FIN SYS,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,30018379,MAKANA CLEANunknownUP,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PRIVATE COMPANY (PTY)(LTD),GOODWOOD,00075,STATIONERY,175,"CARTRIDGE,TONER",INVENTORY,Unknown,18613.92,999970U0334918,"CARTRIDGE,TONER , PART NUMBER TN348M, MAGENTA",EA,EACH,PAYMENT,2016-05-13,4,8,2326.74,0.0,0.0,0,0,220192520,FINAL,NORMAL,Unknown,QUOTED PRICE,1313174.0,2016/05/13,608105.0,2016/05/13,2016/05/18,Disbursed,ORunknown024039,2016/05/04,PAID,2326.74,,0.0,Unknown,SITA285/1,2017/10/30,NONunknownCONTRACT,1710.0,2239379,CONS:SP&OS:PRNT CART,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PRIVATE COMPANY (PTY)(LTD),GOODWOOD,00075,STATIONERY,177,"DRUM,TONER",INVENTORY,Unknown,14227.2,999970T5304910,"DRUM,TONER , DRunknown4000",EA,EACH,PAYMENT,2016-05-13,2,8,1778.4,0.0,0.0,0,0,220192520,FINAL,NORMAL,Unknown,QUOTED PRICE,1313174.0,2016/05/13,608105.0,2016/05/13,2016/05/18,Disbursed,ORunknown024039,2016/05/04,PAID,1778.4,,0.0,Unknown,RFT285/1,2017/02/28,NONunknownCONTRACT,862.98,2239379,CONS:SP&OS:PRNT CART,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,unknown,CAPE TOWN,00110,SERVICE,86,ACCOMMODATION,SERVICE,100G,51454.0,DDDD00S0003398,ACCOMMODATION,EA,EACH,PAYMENT,2016-05-19,1,1,51454.0,0.0,0.0,0,0,HOF.0181168,FINAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1313282.0,2016/05/19,608151.0,2016/05/20,2016/05/25,Disbursed,ORunknown024048,2016/05/16,PAID,54598.0,,0.0,Unknown,WCPT02/2013,2017/03/31,NONunknownCONTRACT,0.0,3363379,T&S DOM NON EMPL:ACCOMMODATION,95379,NON INFRA/STAND ALONE: CUR,30002379,MANAGEMENT SERVICES,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,STATUTORY BODY,STELLENBOSCH,00112,CONSULTANTS,16,ADVISORY CONSULTING SERVICES,SERVICE,100G,47741.89,DDDD00S0000339,ADVISORY CONSULTING SERVICES,EA,EACH,PAYMENT,2016-05-19,1,1,47741.89,0.0,0.0,0,0,WC0086,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1313247.0,2016/05/19,608148.0,2016/05/20,2016/05/25,Disbursed,ORunknown023899,2016/04/20,PAID,166667.0,,0.0,Unknown,BER,2015/07/31,NONunknownCONTRACT,0.0,2648379,CNS:BUS&ADV SER:RESE&ADVISOR,95379,NON INFRA/STAND ALONE: CUR,30005379,FISCAL POLICY,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,30016379,WCGRB,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,CLOSE CORPORATION,CAPE TOWN,00075,STATIONERY,116,"PAPER,OFFICE",INVENTORY,Unknown,38990.0,75301800700221,"PAPER,OFFICE Aunknown4;WHITE;80G",RM,REAM,PAYMENT,2016-05-26,1,1000,38.99,0.0,0.0,0,0,85885,FINAL,NORMAL,Unknown,QUOTED PRICE,1313396.0,2016/05/26,608239.0,2016/05/31,2016/06/03,Disbursed,ORunknown024135,2016/05/17,PAID,38.99,QAunknown003287,38.99,2016/05/18,,Invalid,,0.0,2237379,CONS:SP&OS:PRNTNG PAPR,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PTY LTD,CENTURY CITY,00112,CONSULTANTS,16,ADVISORY CONSULTING SERVICES,SERVICE,100F,141666.67,DDDD00S0000339,ADVISORY CONSULTING SERVICES,EA,EACH,PAYMENT,2016-05-26,1,1,141666.67,0.0,0.0,0,0,90401745,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1313402.0,2016/05/26,608237.0,2016/05/31,2016/06/03,Disbursed,ORunknown023895,2016/04/20,PAID,141666.67,,0.0,Unknown,BUS.KITSO,2015/03/31,NONunknownCONTRACT,0.0,2648379,CNS:BUS&ADV SER:RESE&ADVISOR,95379,NON INFRA/STAND ALONE: CUR,30017379,SUPPORTING&INTERLINK FIN SYS,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,30002379,BUSINESS INTELLIGENCE SYSTEMS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PTY LTD,CENTURY CITY,00112,CONSULTANTS,16,ADVISORY CONSULTING SERVICES,SERVICE,100F,135004.84,DDDD00S0000339,ADVISORY CONSULTING SERVICES,EA,EACH,PAYMENT,2016-05-26,1,1,135004.84,0.0,0.0,0,0,90402042,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1313386.0,2016/05/26,608237.0,2016/05/31,2016/06/03,Disbursed,ORunknown023895,2016/04/20,PAID,141666.67,,0.0,Unknown,BUS.KITSO,2015/03/31,NONunknownCONTRACT,0.0,2648379,CNS:BUS&ADV SER:RESE&ADVISOR,95379,NON INFRA/STAND ALONE: CUR,30017379,SUPPORTING&INTERLINK FIN SYS,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,30002379,BUSINESS INTELLIGENCE SYSTEMS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PRIVATE COMPANY (PTY)(LTD),BRACKENFELL,00071,COMPUTER SOFTWARE AND HARDWARE ACCESSORIES,39,NOTEBOOK,MAJOR ASSET,100G,33759.96,999970U2858532,"NOTEBOOK , LENOVO THINKPAD HELIX, Munknown5Y71, 11.6 FHD LED, 8GB DDR3L MEMORY, 3G LTE 512SSD, 512GB HDD WINDOWS ENTERPRISE",EA,EACH,PAYMENT,2016-06-10,1,1,33759.96,0.0,0.0,0,0,IN006152,FINAL,NORMAL,Unknown,QUOTED PRICE,1313516.0,2016/06/10,608305.0,2016/06/10,2016/06/15,Disbursed,ORunknown024272,2016/06/08,PAID,33759.96,,0.0,Unknown,SITA285,2016/09/30,NONunknownCONTRACT,0.0,3216379,COMP HARD&SYS unknown LAPTOP,98379,NON INFRA/STAND ALONE: CAP,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,30014379,COMP HARD&SYSTEMS unknown LAPTOPS,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PTY LTD,CENTURY CITY,00112,CONSULTANTS,16,ADVISORY CONSULTING SERVICES,SERVICE,100F,291841.36,DDDD00S0000339,ADVISORY CONSULTING SERVICES,EA,EACH,PAYMENT,2016-06-10,1,1,291841.36,0.0,0.0,0,0,90403157,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1313472.0,2016/06/10,608299.0,2016/06/10,2016/06/15,Disbursed,ORunknown023898,2016/04/20,PAID,208666.67,,0.0,Unknown,BUS.PERSAL,2014/06/30,NONunknownCONTRACT,0.0,2648379,CNS:BUS&ADV SER:RESE&ADVISOR,95379,NON INFRA/STAND ALONE: CUR,30017379,SUPPORTING&INTERLINK FIN SYS,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,30008379,PERSAL SUPPORT,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,CC,JOHANNESBURG,00112,CONSULTANTS,16,ADVISORY CONSULTING SERVICES,SERVICE,100E,129199.3,DDDD00S0000339,ADVISORY CONSULTING SERVICES,EA,EACH,PAYMENT,2016-06-10,1,1,129199.3,0.0,0.0,0,0,WCG1136,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1313512.0,2016/06/10,608307.0,2016/06/10,2016/06/15,Disbursed,ORunknown023901,2016/04/20,PAID,301000.0,,0.0,Unknown,WCPT01/2013,2016/10/31,NONunknownCONTRACT,0.0,2648379,CNS:BUS&ADV SER:RESE&ADVISOR,95379,NON INFRA/STAND ALONE: CUR,30015379,SUPPLY CHAIN MNGMNT: PROV GOVT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,30003379,STRATEGIC SOURCING,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PTY LTD,CENTURY CITY,00071,COMPUTER SOFTWARE AND HARDWARE ACCESSORIES,43,PRINTER,MINOR ASSET,100G,18969.6,999970U1495291,"PRINTER , BROTHER, MODEL HLunknown6180DW",EA,EACH,PAYMENT,2016-06-10,1,4,4742.4,0.0,0.0,0,0,IN030098,FINAL,NORMAL,Unknown,QUOTED PRICE,1313515.0,2016/06/10,608301.0,2016/06/10,2016/06/15,Disbursed,ORunknown024233,2016/06/03,PAID,4742.4,,0.0,Unknown,SITA285/1,2017/10/30,NONunknownCONTRACT,0.0,4137379,C/EQP<R5000:DESKTOP PRINT EQ,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,30016379,DESKTOP PRINTING EQUIPMENT,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PTY LTD,MITCHELL`S PLAIN,00075,STATIONERY,75,"CARTRIDGE,INK",INVENTORY,Unknown,59200.0,999970U0480727,"CARTRIDGE,INK , HEWLETT PACKARD, CE270A, BLACK",EA,EACH,PAYMENT,2016-06-10,3,16,3700.0,0.0,0.0,0,0,8292,FINAL,NORMAL,Unknown,QUOTED PRICE,1313488.0,2016/06/10,608313.0,2016/06/10,2016/06/15,Disbursed,ORunknown024143,2016/05/25,PAID,3700.0,QAunknown003302,3700.0,2016/05/27,,Invalid,,0.0,2239379,CONS:SP&OS:PRNT CART,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PTY LTD,MITCHELL`S PLAIN,00075,STATIONERY,75,"CARTRIDGE,INK",INVENTORY,Unknown,54000.0,999970U0480739,"CARTRIDGE,INK , HEWLETT PACKARD, CE271A, CYAN",EA,EACH,PAYMENT,2016-06-10,4,10,5400.0,0.0,0.0,0,0,8292,FINAL,NORMAL,Unknown,QUOTED PRICE,1313488.0,2016/06/10,608313.0,2016/06/10,2016/06/15,Disbursed,ORunknown024143,2016/05/25,PAID,5400.0,QAunknown003302,5400.0,2016/05/27,,Invalid,,0.0,2239379,CONS:SP&OS:PRNT CART,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PTY LTD,MITCHELL`S PLAIN,00075,STATIONERY,75,"CARTRIDGE,INK",INVENTORY,Unknown,43200.0,999970U0480741,"CARTRIDGE,INK , HEWLETT PACKARD, CE272A, YELLOW",EA,EACH,PAYMENT,2016-06-10,5,8,5400.0,0.0,0.0,0,0,8292,FINAL,NORMAL,Unknown,QUOTED PRICE,1313488.0,2016/06/10,608313.0,2016/06/10,2016/06/15,Disbursed,ORunknown024143,2016/05/25,PAID,5400.0,QAunknown003302,5400.0,2016/05/27,,Invalid,,0.0,2239379,CONS:SP&OS:PRNT CART,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PTY LTD,MITCHELL`S PLAIN,00075,STATIONERY,75,"CARTRIDGE,INK",INVENTORY,Unknown,54000.0,999970U0480778,"CARTRIDGE,INK , HEWLETT PACKARD, CE273A, MAGENTA",EA,EACH,PAYMENT,2016-06-10,6,10,5400.0,0.0,0.0,0,0,8292,FINAL,NORMAL,Unknown,QUOTED PRICE,1313488.0,2016/06/10,608313.0,2016/06/10,2016/06/15,Disbursed,ORunknown024143,2016/05/25,PAID,5400.0,QAunknown003302,5400.0,2016/05/27,,Invalid,,0.0,2239379,CONS:SP&OS:PRNT CART,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PRIVATE COMPANY (PTY)(LTD),BELLVILLE,00110,SERVICE,40,CATERING,SERVICE,100S,39600.0,DDDD00S0000430,CATERING,EA,EACH,PAYMENT,2016-06-10,1,1,39600.0,0.0,0.0,0,0,BF0267,FINAL,NORMAL,Unknown,QUOTED PRICE,1313485.0,2016/06/10,608311.0,2016/06/10,2016/06/15,Disbursed,ORunknown024088,2016/05/11,PAID,39600.0,QAunknown003268,39600.0,2016/05/13,,Invalid,,0.0,1080379,CATERING:DEPARTML ACTIVITIES,95379,NON INFRA/STAND ALONE: CUR,30004379,PROGRAMME SUPPORT 2,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,STATE OWNED COMPANY,PRETORIA,00093,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,100G,24421.05,DDDD00S0016776,SERVICE; NETWORK;MAINFRAME COST,EA,EACH,PAYMENT,2016-06-13,1,1,24421.05,0.0,0.0,0,0,1251544,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1313532.0,2016/06/13,608322.0,2016/06/17,2016/06/22,Disbursed,ORunknown023892,2016/04/15,PAID,27166.67,,0.0,Unknown,SITA,2017/04/30,NONunknownCONTRACT,0.0,4055379,PERSAL MAINFRAME TIME,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,STATE OWNED COMPANY,PRETORIA,00093,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,100G,59913.01,DDDD00S0016776,SERVICE; NETWORK;MAINFRAME COST,EA,EACH,PAYMENT,2016-06-13,1,1,59913.01,0.0,0.0,0,0,1251254/1368,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1313531.0,2016/06/13,608322.0,2016/06/17,2016/06/22,Disbursed,ORunknown023893,2016/04/15,PAID,48166.67,,0.0,Unknown,SITA,2017/04/30,NONunknownCONTRACT,0.0,4057379,BAS MAINFRAME TIME,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PRIVATE COMPANY (PTY)(LTD),GOODWOOD,00071,COMPUTER SOFTWARE AND HARDWARE ACCESSORIES,31,"MONITOR,COMPUTER",MINOR ASSET,100G,39922.8,999970U2770993,"MONITOR,COMPUTER , MECER, MODEL A2456",EA,EACH,PAYMENT,2016-06-23,1,17,2348.4,0.0,0.0,0,0,220193182,FINAL,NORMAL,Unknown,QUOTED PRICE,1313618.0,2016/06/23,608351.0,2016/06/24,2016/06/29,Disbursed,ORunknown024231,2016/06/03,PAID,2348.4,,0.0,Unknown,SITA,2017/04/30,NONunknownCONTRACT,0.0,4127379,C/EQP<R5000:COM SYSunknownDESKTOP,95379,NON INFRA/STAND ALONE: CUR,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,30013379,COMP HARD&SYSTEMS unknown DESKTOP,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,unknown,CAPE TOWN,00110,SERVICE,88,"CONFERENCES,SEMINAR;VENUES AND COURSES",SERVICE,100B,47780.0,DDDD00S0001166,"CONFERENCES,SEMINAR;VENUES AND COURSES AND WORKSHOP",EA,EACH,PAYMENT,2016-06-23,1,1,47780.0,0.0,0.0,0,0,HOF.0182999,FINAL,NORMAL,Unknown,QUOTED PRICE,1313613.0,2016/06/23,608355.0,2016/06/24,2016/06/29,Disbursed,ORunknown024287,2016/06/13,PAID,47780.0,,0.0,Unknown,WCPT02/2013,2017/03/31,NONunknownCONTRACT,0.0,823379,VENUES AND FACILITIES,95379,NON INFRA/STAND ALONE: CUR,30023379,LOCAL GOVERMNT FINANCE 2,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,235379,NONunknownASSETS RELATED,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,CLOSE CORPORATION,ATHLONE,00071,COMPUTER SOFTWARE AND HARDWARE ACCESSORIES,39,NOTEBOOK,MAJOR ASSET,100G,379886.76,999970U2591194,"NOTEBOOK , LENOVO, X250, I7unknown5600U, INTEL CORE, 8GB RAM, 3.20 GHZ, 3G, PRO DOCKING, 1TB, 90W, DVD, WINDOWS 8.1 PROFESSIONAL, 64 BIT",EA,EACH,PAYMENT,2016-06-24,1,17,22346.28,0.0,0.0,0,0,010983,FINAL,NORMAL,Unknown,QUOTED PRICE,1313620.0,2016/06/24,608350.0,2016/06/24,2016/06/29,Disbursed,ORunknown024232,2016/06/03,PAID,22346.28,,0.0,Unknown,SITA285/1,2017/10/30,NONunknownCONTRACT,0.0,3216379,COMP HARD&SYS unknown LAPTOP,98379,NON INFRA/STAND ALONE: CAP,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,30014379,COMP HARD&SYSTEMS unknown LAPTOPS,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PTY LTD,CAPE TOWN,00067,PHOTOGRAPHIC EQUIPMENT,111,"PROJECTOR,MULTIMEDIA",MAJOR ASSET,100G,102594.3,999970U1277639,"PROJECTOR,MULTIMEDIA , EPSON, MODEL EB1776W",EA,EACH,PAYMENT,2016-06-24,1,5,20518.86,0.0,0.0,0,0,IN030873,FINAL,NORMAL,Unknown,QUOTED PRICE,1313621.0,2016/06/24,608357.0,2016/06/24,2016/06/29,Disbursed,ORunknown024269,2016/06/08,PAID,20518.86,,0.0,Unknown,SITA285/1,2017/10/30,NONunknownCONTRACT,0.0,1557379,AUDIO VISUAL EQUIPMENT,98379,NON INFRA/STAND ALONE: CAP,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,30002379,AUDIO VISUAL EQUIPMENT,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,PRIVATE COMPANY (PTY)(LTD),CAPE TOWN,00071,COMPUTER SOFTWARE AND HARDWARE ACCESSORIES,43,PRINTER,MAJOR ASSET,100G,18687.0,999970U2855144,"PRINTER , BROTHER, MODEL HLL8350CDW",EA,EACH,PAYMENT,2016-06-24,1,3,6229.0,0.0,0.0,0,0,457,FINAL,NORMAL,Unknown,QUOTED PRICE,1313644.0,2016/06/24,608360.0,2016/06/24,2016/06/29,Disbursed,ORunknown024270,2016/06/08,PAID,6229.0,,0.0,Unknown,SITA285/1,2017/10/30,NONunknownCONTRACT,0.0,3224379,DESKTOP PRINTING EQUIPMENT,98379,NON INFRA/STAND ALONE: CAP,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,30016379,DESKTOP PRINTING EQUIPMENT,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
58,WC: PROVINCIAL TREASURY,7020901000,WC PROVINCIAL TREASURY,NONE,CC,MILNERTON,00071,COMPUTER SOFTWARE AND HARDWARE ACCESSORIES,56,WORK STATION COMPUTER,MAJOR ASSET,100G,131466.02,999970U2855132,"WORK STATION COMPUTER , LENOVO, AIO, M900Z, INTEL CORE I7unknown6700 PROCESSOR, 8GB RAM, 1TB HDD, 23 INCH SCREEN, WIN ENTERPRISE",EA,EACH,PAYMENT,2016-06-24,1,7,18780.86,0.0,0.0,0,0,INA10187,FINAL,NORMAL,Unknown,QUOTED PRICE,1313638.0,2016/06/24,608365.0,2016/06/24,2016/06/29,Disbursed,ORunknown024276,2016/06/08,PAID,18780.86,,0.0,Unknown,SITA285,2016/09/30,NONunknownCONTRACT,0.0,3214379,COMP HARD&SYS unknown DESKTOP,98379,NON INFRA/STAND ALONE: CAP,30003379,FINANCIAL MANAGEMENT,30699379,PROVINCIAL TREASURY,341379,VOTED FUNDS,4379,NO PROJECTS,30013379,COMP HARD&SYSTEMS unknown DESKTOP,30001379,CITY OF CAPE TOWN unknown HEAD OFFICE,0,
